#wavelength	flux
117.8526636	4.50E+05
117.8821304	4.26E+05
117.9116046	4.00E+05
117.9410862	3.52E+05
117.9705751	3.30E+05
118.0000714	3.10E+05
118.0295751	2.82E+05
118.0590861	2.70E+05
118.0886046	2.59E+05
118.1181304	2.44E+05
118.1476636	2.51E+05
118.1772041	2.66E+05
118.2067521	2.68E+05
118.2363075	2.65E+05
118.2658702	2.58E+05
118.2954403	2.43E+05
118.3250179	2.17E+05
118.3546028	1.95E+05
118.3841951	1.95E+05
118.4137948	2.03E+05
118.4434019	2.00E+05
118.4730165	1.96E+05
118.5026384	1.88E+05
118.5322677	1.80E+05
118.5619045	1.69E+05
118.5915486	1.68E+05
118.6212002	1.79E+05
118.6508592	1.86E+05
118.6805256	1.78E+05
118.7101994	1.60E+05
118.7398806	1.46E+05
118.7695692	1.52E+05
118.7992653	1.57E+05
118.8289688	1.48E+05
118.8586797	1.24E+05
118.8883981	9.61E+04
118.9181239	9.01E+04
118.9478571	9.54E+04
118.9775978	9.91E+04
119.0073458	8.47E+04
119.0371014	6.39E+04
119.0668643	7.80E+04
119.0966347	1.06E+05
119.1264126	1.17E+05
119.1561979	1.17E+05
119.1859906	1.14E+05
119.2157908	1.09E+05
119.2455985	1.04E+05
119.2754136	8.67E+04
119.3052361	5.42E+04
119.3350661	4.24E+04
119.3649036	5.80E+04
119.3947485	6.11E+04
119.4246009	4.40E+04
119.4544608	3.85E+04
119.4843281	6.31E+04
119.5142029	8.92E+04
119.5440851	1.01E+05
119.5739748	1.07E+05
119.603872	1.08E+05
119.6337767	1.07E+05
119.6636889	1.04E+05
119.6936085	9.12E+04
119.7235356	6.87E+04
119.7534702	6.95E+04
119.7834123	9.13E+04
119.8133619	1.00E+05
119.8433189	9.99E+04
119.8732835	9.74E+04
119.9032555	9.18E+04
119.933235	7.97E+04
119.9632221	7.65E+04
119.9932166	8.31E+04
120.0232186	8.05E+04
120.0532281	7.86E+04
120.0832452	7.85E+04
120.1132697	8.26E+04
120.1433017	8.61E+04
120.1733413	8.96E+04
120.2033884	9.05E+04
120.2334429	8.93E+04
120.263505	8.78E+04
120.2935746	8.62E+04
120.3236517	8.43E+04
120.3537364	8.28E+04
120.3838286	8.09E+04
120.4139282	7.91E+04
120.4440355	7.79E+04
120.4741502	7.60E+04
120.5042725	7.37E+04
120.5344023	7.21E+04
120.5645396	7.07E+04
120.5946845	6.87E+04
120.6248369	6.56E+04
120.6549968	6.30E+04
120.6851643	6.27E+04
120.7153394	6.15E+04
120.7455219	5.95E+04
120.7757121	5.73E+04
120.8059097	5.53E+04
120.836115	5.33E+04
120.8663277	5.11E+04
120.8965481	4.87E+04
120.926776	4.62E+04
120.9570114	4.38E+04
120.9872544	4.17E+04
121.017505	3.93E+04
121.0477631	3.67E+04
121.0780288	3.41E+04
121.108302	3.15E+04
121.1385829	2.89E+04
121.1688713	2.61E+04
121.1991673	2.33E+04
121.2294708	2.07E+04
121.2597819	1.81E+04
121.2901006	1.54E+04
121.3204269	1.28E+04
121.3507608	1.05E+04
121.3811022	8.21E+03
121.4114513	6.18E+03
121.4418079	4.41E+03
121.4721721	2.90E+03
121.5025439	1.69E+03
121.5329233	8.09E+02
121.5633103	4.12E+02
121.5937049	6.64E+02
121.6241071	1.47E+03
121.6545169	2.64E+03
121.6849343	4.14E+03
121.7153593	5.96E+03
121.7457919	8.07E+03
121.7762322	1.04E+04
121.80668	1.31E+04
121.8371354	1.59E+04
121.8675985	1.87E+04
121.8980692	2.17E+04
121.9285475	2.47E+04
121.9590334	2.75E+04
121.9895269	3.05E+04
122.0200281	3.38E+04
122.0505369	3.70E+04
122.0810533	4.00E+04
122.1115774	4.31E+04
122.142109	4.61E+04
122.1726483	4.92E+04
122.2031953	5.22E+04
122.2337499	5.51E+04
122.2643121	5.80E+04
122.294882	6.11E+04
122.3254595	6.40E+04
122.3560446	6.66E+04
122.3866375	6.85E+04
122.4172379	7.02E+04
122.447846	7.27E+04
122.4784618	7.61E+04
122.5090852	7.89E+04
122.5397163	8.15E+04
122.570355	8.47E+04
122.6010014	8.76E+04
122.6316554	8.99E+04
122.6623171	9.14E+04
122.6929865	9.29E+04
122.7236636	9.62E+04
122.7543483	9.88E+04
122.7850407	1.01E+05
122.8157407	1.04E+05
122.8464485	1.03E+05
122.8771639	1.05E+05
122.907887	1.10E+05
122.9386178	1.14E+05
122.9693563	1.18E+05
123.0001024	1.22E+05
123.0308563	1.21E+05
123.0616178	1.20E+05
123.092387	1.23E+05
123.1231639	1.27E+05
123.1539485	1.31E+05
123.1847408	1.37E+05
123.2155408	1.40E+05
123.2463485	1.43E+05
123.2771639	1.44E+05
123.3079871	1.41E+05
123.3388179	1.38E+05
123.3696564	1.44E+05
123.4005026	1.51E+05
123.4313566	1.56E+05
123.4622183	1.58E+05
123.4930876	1.61E+05
123.5239647	1.64E+05
123.5548496	1.65E+05
123.5857421	1.68E+05
123.6166424	1.70E+05
123.6475504	1.74E+05
123.6784661	1.78E+05
123.7093895	1.79E+05
123.7403207	1.83E+05
123.7712596	1.89E+05
123.8022063	1.92E+05
123.8331607	1.93E+05
123.8641228	1.98E+05
123.8950927	1.98E+05
123.9260703	1.93E+05
123.9570557	1.98E+05
123.9880488	2.02E+05
124.0190496	2.11E+05
124.0500582	2.21E+05
124.0810746	2.31E+05
124.1120987	2.37E+05
124.1431306	2.42E+05
124.1741702	2.40E+05
124.2052176	2.40E+05
124.2362728	2.56E+05
124.2673357	2.61E+05
124.2984064	2.35E+05
124.3294848	2.20E+05
124.360571	2.66E+05
124.391665	3.01E+05
124.4227668	3.10E+05
124.4538764	3.16E+05
124.4849937	3.34E+05
124.5161188	3.58E+05
124.5472517	3.68E+05
124.5783924	3.65E+05
124.6095408	3.87E+05
124.6406971	4.14E+05
124.6718611	3.96E+05
124.7030329	4.09E+05
124.7342126	4.93E+05
124.7654	5.24E+05
124.7965952	4.98E+05
124.8277982	5.36E+05
124.859009	6.39E+05
124.8902277	7.21E+05
124.9214541	7.61E+05
124.9526883	8.14E+05
124.9839304	8.60E+05
125.0151802	8.46E+05
125.0464379	8.53E+05
125.0777034	1.01E+06
125.1089767	1.02E+06
125.1402578	1.22E+06
125.1715468	1.53E+06
125.2028435	1.52E+06
125.2341481	1.72E+06
125.2654605	2.22E+06
125.2967808	2.36E+06
125.3281089	1.98E+06
125.3594448	1.99E+06
125.3907885	2.55E+06
125.4221401	2.71E+06
125.4534995	2.51E+06
125.4848668	3.07E+06
125.5162419	3.47E+06
125.5476249	3.79E+06
125.5790157	4.15E+06
125.6104143	3.79E+06
125.6418208	3.40E+06
125.6732351	3.92E+06
125.7046574	4.54E+06
125.7360874	4.37E+06
125.7675253	4.19E+06
125.7989711	4.99E+06
125.8304248	5.24E+06
125.8618863	4.62E+06
125.8933556	4.14E+06
125.9248329	4.02E+06
125.956318	3.43E+06
125.987811	2.28E+06
126.0193118	9.52E+05
126.0508206	2.89E+05
126.0823372	3.64E+05
126.1138617	8.65E+05
126.1453941	1.36E+06
126.1769343	2.13E+06
126.2084825	3.46E+06
126.2400385	5.76E+06
126.2716024	7.23E+06
126.3031742	7.18E+06
126.3347539	6.74E+06
126.3663415	5.40E+06
126.397937	3.62E+06
126.4295404	1.72E+06
126.4611518	5.18E+05
126.492771	4.71E+05
126.5243981	1.59E+06
126.5560331	3.70E+06
126.587676	5.68E+06
126.6193269	5.45E+06
126.6509856	5.68E+06
126.6826523	9.92E+06
126.7143269	1.17E+07
126.7460094	9.21E+06
126.7776998	1.02E+07
126.8093982	1.26E+07
126.8411045	1.46E+07
126.8728187	1.54E+07
126.9045408	1.45E+07
126.9362709	1.54E+07
126.9680089	1.69E+07
126.9997548	1.67E+07
127.0315087	1.64E+07
127.0632705	1.45E+07
127.0950403	1.38E+07
127.126818	1.52E+07
127.1586036	1.60E+07
127.1903972	1.53E+07
127.2221988	1.44E+07
127.2540083	1.54E+07
127.2858257	1.76E+07
127.3176511	1.90E+07
127.3494845	2.09E+07
127.3813258	2.11E+07
127.4131751	1.91E+07
127.4450323	1.77E+07
127.4768975	1.42E+07
127.5087707	1.16E+07
127.5406518	1.38E+07
127.572541	1.59E+07
127.604438	1.59E+07
127.6363431	1.58E+07
127.6682562	1.54E+07
127.7001772	1.00E+07
127.7321062	5.02E+06
127.7640432	6.51E+06
127.7959881	1.62E+07
127.8279411	2.57E+07
127.859902	2.70E+07
127.891871	2.22E+07
127.9238479	1.89E+07
127.9558328	1.87E+07
127.9878258	1.31E+07
128.0198267	6.27E+06
128.0518356	5.95E+06
128.0838526	1.38E+07
128.1158775	2.49E+07
128.1479104	3.08E+07
128.1799514	3.28E+07
128.2120003	3.41E+07
128.2440573	3.48E+07
128.2761223	3.30E+07
128.3081953	3.23E+07
128.3402763	3.34E+07
128.3723654	3.35E+07
128.4044625	3.40E+07
128.4365676	3.57E+07
128.4686807	3.86E+07
128.5008018	3.96E+07
128.532931	3.88E+07
128.5650682	3.77E+07
128.5972135	3.67E+07
128.6293668	3.40E+07
128.6615281	3.28E+07
128.6936975	3.16E+07
128.7258749	3.06E+07
128.7580603	3.00E+07
128.7902539	2.38E+07
128.8224554	1.86E+07
128.854665	2.07E+07
128.8868827	2.36E+07
128.9191084	2.89E+07
128.9513422	3.15E+07
128.983584	2.56E+07
129.0158339	2.57E+07
129.0480919	3.44E+07
129.0803579	3.67E+07
129.112632	3.49E+07
129.1449141	3.31E+07
129.1772044	3.60E+07
129.2095027	3.69E+07
129.2418091	3.52E+07
129.2741235	3.76E+07
129.3064461	3.86E+07
129.3387767	3.58E+07
129.3711154	3.46E+07
129.4034622	3.97E+07
129.435817	3.67E+07
129.46818	3.14E+07
129.5005511	3.78E+07
129.5329302	3.83E+07
129.5653175	2.90E+07
129.5977128	2.46E+07
129.6301163	2.91E+07
129.6625278	3.50E+07
129.6949475	4.00E+07
129.7273752	4.38E+07
129.7598111	4.41E+07
129.7922551	4.35E+07
129.8247071	4.17E+07
129.8571674	3.35E+07
129.8896357	2.75E+07
129.9221121	3.08E+07
129.9545967	3.46E+07
129.9870893	3.99E+07
130.0195901	4.48E+07
130.0520991	4.54E+07
130.0846161	4.13E+07
130.1171413	3.66E+07
130.1496746	3.08E+07
130.1822161	1.77E+07
130.2147657	9.00E+06
130.2473234	1.57E+07
130.2798893	2.26E+07
130.3124633	2.24E+07
130.3450454	2.72E+07
130.3776357	3.11E+07
130.4102342	1.97E+07
130.4428408	6.50E+06
130.4754555	3.02E+06
130.5080785	4.92E+06
130.5407095	5.12E+06
130.5733487	4.32E+06
130.6059961	1.07E+07
130.6386517	2.32E+07
130.6713154	3.09E+07
130.7039873	3.67E+07
130.7366673	4.29E+07
130.7693555	4.48E+07
130.8020519	4.20E+07
130.8347565	3.80E+07
130.8674693	2.79E+07
130.9001902	1.22E+07
130.9329193	4.74E+06
130.9656566	9.17E+06
130.998402	1.93E+07
131.0311557	2.65E+07
131.0639176	2.67E+07
131.0966876	2.46E+07
131.1294658	2.66E+07
131.1622523	3.43E+07
131.1950469	3.90E+07
131.2278497	4.29E+07
131.2606608	4.69E+07
131.29348	4.74E+07
131.3263074	4.07E+07
131.3591431	4.73E+07
131.3919869	5.97E+07
131.424839	6.12E+07
131.4576993	5.89E+07
131.4905678	5.95E+07
131.5234445	5.72E+07
131.5563295	4.89E+07
131.5892226	3.80E+07
131.622124	3.28E+07
131.6550336	3.51E+07
131.6879514	4.23E+07
131.7208775	4.43E+07
131.7538118	4.87E+07
131.7867544	5.48E+07
131.8197051	5.63E+07
131.8526641	5.34E+07
131.8856314	4.87E+07
131.9186069	5.09E+07
131.9515906	5.00E+07
131.9845826	4.80E+07
132.0175829	5.14E+07
132.0505914	5.53E+07
132.0836081	5.99E+07
132.1166331	6.26E+07
132.1496663	6.14E+07
132.1827079	6.30E+07
132.2157576	6.47E+07
132.2488157	6.22E+07
132.281882	5.90E+07
132.3149565	4.82E+07
132.3480394	3.88E+07
132.3811305	3.87E+07
132.4142299	4.68E+07
132.4473376	6.12E+07
132.4804535	6.48E+07
132.5135777	6.36E+07
132.5467102	6.34E+07
132.579851	6.65E+07
132.6130001	6.70E+07
132.6461574	5.60E+07
132.6793231	4.79E+07
132.712497	5.10E+07
132.7456793	5.27E+07
132.7788698	5.12E+07
132.8120686	5.39E+07
132.8452758	5.45E+07
132.8784912	4.41E+07
132.911715	3.55E+07
132.944947	3.46E+07
132.9781874	4.59E+07
133.011436	5.92E+07
133.044693	6.19E+07
133.0779583	6.26E+07
133.1112319	5.88E+07
133.1445139	5.68E+07
133.1778041	6.19E+07
133.2111027	6.84E+07
133.2444096	6.90E+07
133.2777248	6.22E+07
133.3110484	5.98E+07
133.3443803	6.27E+07
133.3777205	5.61E+07
133.4110691	4.00E+07
133.444426	2.24E+07
133.4777912	2.21E+07
133.5111648	2.43E+07
133.5445468	1.40E+07
133.577937	1.24E+07
133.6113357	2.60E+07
133.6447426	3.68E+07
133.678158	4.91E+07
133.7115816	6.21E+07
133.7450137	6.39E+07
133.7784541	6.30E+07
133.8119028	6.40E+07
133.84536	7.00E+07
133.8788255	7.29E+07
133.9122993	7.31E+07
133.9457815	6.93E+07
133.9792721	6.26E+07
134.0127711	6.30E+07
134.0462785	6.48E+07
134.0797942	6.51E+07
134.1133183	6.62E+07
134.1468508	6.81E+07
134.1803917	6.67E+07
134.2139409	7.02E+07
134.2474986	6.85E+07
134.2810646	6.62E+07
134.314639	7.23E+07
134.3482218	7.57E+07
134.3818131	7.23E+07
134.4154127	6.86E+07
134.4490207	6.55E+07
134.4826371	6.39E+07
134.516262	6.16E+07
134.5498952	5.87E+07
134.5835368	6.20E+07
134.6171869	6.75E+07
134.6508454	7.03E+07
134.6845123	6.30E+07
134.7181876	5.83E+07
134.7518713	6.52E+07
134.7855634	7.04E+07
134.819264	6.50E+07
134.852973	6.20E+07
134.8866904	6.95E+07
134.9204163	7.02E+07
134.9541506	6.30E+07
134.9878933	5.61E+07
135.0216444	5.62E+07
135.055404	6.05E+07
135.0891721	6.84E+07
135.1229486	7.29E+07
135.1567335	7.05E+07
135.1905269	6.96E+07
135.2243287	6.56E+07
135.2581389	5.59E+07
135.2919577	6.00E+07
135.3257849	7.18E+07
135.3596205	6.81E+07
135.3934646	6.18E+07
135.4273172	6.36E+07
135.4611782	6.99E+07
135.4950477	7.59E+07
135.5289257	7.06E+07
135.5628121	5.63E+07
135.596707	5.32E+07
135.6306104	6.31E+07
135.6645222	7.19E+07
135.6984426	6.61E+07
135.7323714	5.77E+07
135.7663087	5.96E+07
135.8002545	7.17E+07
135.8342087	7.79E+07
135.8681715	6.60E+07
135.9021428	4.82E+07
135.9361225	4.16E+07
135.9701108	5.34E+07
136.0041075	6.49E+07
136.0381127	6.54E+07
136.0721265	6.07E+07
136.1061487	5.81E+07
136.1401795	5.89E+07
136.1742188	6.50E+07
136.2082665	6.58E+07
136.2423228	6.28E+07
136.2763876	6.29E+07
136.310461	6.38E+07
136.3445428	6.13E+07
136.3786332	6.08E+07
136.412732	5.44E+07
136.4468395	4.79E+07
136.4809554	5.37E+07
136.5150799	6.17E+07
136.5492129	6.33E+07
136.5833544	6.70E+07
136.6175045	6.91E+07
136.6516631	6.42E+07
136.6858302	6.04E+07
136.7200059	5.36E+07
136.7541902	5.36E+07
136.788383	5.19E+07
136.8225843	4.42E+07
136.8567942	4.32E+07
136.8910126	5.68E+07
136.9252396	6.12E+07
136.9594752	5.05E+07
136.9937193	5.16E+07
137.027972	6.01E+07
137.0622332	6.80E+07
137.096503	6.74E+07
137.1307814	6.69E+07
137.1650683	7.14E+07
137.1993639	6.56E+07
137.233668	6.35E+07
137.2679806	7.25E+07
137.3023019	7.42E+07
137.3366317	7.11E+07
137.3709701	6.16E+07
137.4053171	6.13E+07
137.4396727	6.76E+07
137.4740369	6.28E+07
137.5084097	5.55E+07
137.542791	5.76E+07
137.577181	6.12E+07
137.6115796	7.08E+07
137.6459867	7.30E+07
137.6804025	7.31E+07
137.7148269	7.67E+07
137.7492598	7.89E+07
137.7837014	6.99E+07
137.8181516	6.04E+07
137.8526104	6.49E+07
137.8870779	7.18E+07
137.9215539	6.55E+07
137.9560386	5.22E+07
137.9905318	5.60E+07
138.0250338	6.21E+07
138.0595443	6.47E+07
138.0940635	6.04E+07
138.1285913	5.11E+07
138.1631277	4.88E+07
138.1976728	5.82E+07
138.2322265	6.16E+07
138.2667888	6.27E+07
138.3013598	7.03E+07
138.3359394	6.82E+07
138.3705277	6.53E+07
138.4051246	6.73E+07
138.4397302	6.70E+07
138.4743444	5.70E+07
138.5089673	4.42E+07
138.5435988	5.03E+07
138.578239	6.36E+07
138.6128879	7.15E+07
138.6475454	7.61E+07
138.6822116	7.54E+07
138.7168864	7.12E+07
138.7515699	7.11E+07
138.7862621	7.53E+07
138.820963	7.00E+07
138.8556726	6.61E+07
138.8903908	7.66E+07
138.9251177	7.95E+07
138.9598533	7.84E+07
138.9945975	8.09E+07
139.0293505	8.51E+07
139.0641121	8.33E+07
139.0988825	7.23E+07
139.1336615	6.89E+07
139.1684492	7.08E+07
139.2032457	6.82E+07
139.2380508	6.78E+07
139.2728646	6.35E+07
139.3076872	6.01E+07
139.3425184	6.30E+07
139.3773584	6.99E+07
139.412207	7.59E+07
139.4470644	7.87E+07
139.4819305	8.24E+07
139.5168053	8.28E+07
139.5516888	7.85E+07
139.5865811	7.60E+07
139.621482	7.36E+07
139.6563917	7.29E+07
139.6913102	7.50E+07
139.7262373	7.18E+07
139.7611732	6.88E+07
139.7961178	7.23E+07
139.8310712	6.76E+07
139.8660333	5.77E+07
139.9010041	5.85E+07
139.9359837	6.93E+07
139.9709721	7.41E+07
140.0059692	7.41E+07
140.040975	7.31E+07
140.0759896	7.42E+07
140.1110129	6.98E+07
140.146045	5.68E+07
140.1810859	5.84E+07
140.2161355	7.27E+07
140.2511939	7.77E+07
140.286261	6.99E+07
140.3213369	6.80E+07
140.3564216	7.79E+07
140.3915151	8.12E+07
140.4266173	8.04E+07
140.4617283	8.02E+07
140.4968481	7.99E+07
140.5319767	7.79E+07
140.567114	7.09E+07
140.6022601	7.79E+07
140.6374151	8.49E+07
140.6725788	7.85E+07
140.7077513	6.78E+07
140.7429326	6.64E+07
140.7781227	7.70E+07
140.8133216	7.88E+07
140.8485293	7.42E+07
140.8837458	7.42E+07
140.9189711	6.83E+07
140.9542052	6.83E+07
140.9894481	6.72E+07
141.0246998	6.01E+07
141.0599604	6.05E+07
141.0952298	6.48E+07
141.1305079	6.48E+07
141.1657949	6.12E+07
141.2010908	6.41E+07
141.2363954	7.50E+07
141.2717089	7.40E+07
141.3070312	7.50E+07
141.3423623	7.69E+07
141.3777023	7.18E+07
141.4130511	6.34E+07
141.4484088	5.41E+07
141.4837753	5.33E+07
141.5191506	6.02E+07
141.5545348	5.97E+07
141.5899278	6.23E+07
141.6253297	7.15E+07
141.6607404	6.90E+07
141.69616	6.54E+07
141.7315884	6.75E+07
141.7670257	6.91E+07
141.8024718	6.60E+07
141.8379268	6.73E+07
141.8733907	7.02E+07
141.9088635	6.86E+07
141.9443451	6.95E+07
141.9798356	7.41E+07
142.0153349	7.27E+07
142.0508432	6.61E+07
142.0863603	6.70E+07
142.1218863	7.03E+07
142.1574212	7.40E+07
142.1929649	7.77E+07
142.2285176	7.54E+07
142.2640791	7.72E+07
142.2996495	7.97E+07
142.3352289	7.97E+07
142.3708171	7.42E+07
142.4064142	6.08E+07
142.4420202	5.61E+07
142.4776351	5.09E+07
142.513259	5.85E+07
142.5488917	7.91E+07
142.5845333	8.74E+07
142.6201839	8.52E+07
142.6558434	8.33E+07
142.6915117	7.51E+07
142.727189	7.03E+07
142.7628753	7.53E+07
142.7985704	7.97E+07
142.8342745	8.04E+07
142.8699875	7.65E+07
142.9057094	7.40E+07
142.9414403	7.36E+07
142.9771801	7.53E+07
143.0129288	7.43E+07
143.0486864	7.28E+07
143.0844531	6.34E+07
143.1202286	5.92E+07
143.1560131	5.73E+07
143.1918065	5.33E+07
143.2276089	4.71E+07
143.2634203	4.61E+07
143.2992406	4.65E+07
143.3350698	5.04E+07
143.370908	5.70E+07
143.4067552	7.06E+07
143.4426113	7.21E+07
143.4784764	6.17E+07
143.5143505	5.57E+07
143.5502335	5.66E+07
143.5861256	6.79E+07
143.6220265	7.79E+07
143.6579365	8.06E+07
143.6938554	8.00E+07
143.7297834	8.17E+07
143.7657203	8.44E+07
143.8016661	8.04E+07
143.837621	6.74E+07
143.8735849	6.35E+07
143.9095577	7.40E+07
143.9455396	7.87E+07
143.9815304	8.45E+07
144.0175303	8.66E+07
144.0535391	7.73E+07
144.089557	7.02E+07
144.1255838	7.51E+07
144.1616197	7.96E+07
144.1976646	7.66E+07
144.2337185	6.56E+07
144.2697814	6.72E+07
144.3058533	7.82E+07
144.3419342	8.14E+07
144.3780242	7.52E+07
144.4141232	7.26E+07
144.4502312	7.77E+07
144.4863482	7.74E+07
144.5224743	7.85E+07
144.5586094	8.55E+07
144.5947535	8.80E+07
144.6309067	8.33E+07
144.6670689	7.94E+07
144.7032401	8.06E+07
144.7394204	7.99E+07
144.7756098	7.83E+07
144.8118082	6.94E+07
144.8480156	7.31E+07
144.8842321	8.67E+07
144.9204577	8.81E+07
144.9566923	8.48E+07
144.9929359	8.10E+07
145.0291887	8.02E+07
145.0654504	8.24E+07
145.1017213	8.36E+07
145.1380012	8.33E+07
145.1742902	8.35E+07
145.2105883	8.40E+07
145.2468955	8.07E+07
145.2832117	7.73E+07
145.319537	8.39E+07
145.3558714	8.90E+07
145.3922149	8.50E+07
145.4285674	8.21E+07
145.4649291	7.81E+07
145.5012998	7.40E+07
145.5376796	7.83E+07
145.5740686	8.05E+07
145.6104666	7.97E+07
145.6468737	7.98E+07
145.68329	8.22E+07
145.7197153	8.47E+07
145.7561498	8.52E+07
145.7925933	8.30E+07
145.829046	8.39E+07
145.8655078	8.40E+07
145.9019787	7.64E+07
145.9384587	8.06E+07
145.9749478	9.05E+07
146.0114461	8.98E+07
146.0479535	8.60E+07
146.08447	8.16E+07
146.1209956	7.68E+07
146.1575304	7.85E+07
146.1940743	7.49E+07
146.2306274	7.52E+07
146.2671896	8.17E+07
146.3037609	6.88E+07
146.3403414	5.51E+07
146.376931	7.40E+07
146.4135298	8.86E+07
146.4501377	8.32E+07
146.4867548	7.62E+07
146.523381	7.95E+07
146.5600164	8.56E+07
146.5966609	8.53E+07
146.6333146	8.06E+07
146.6699775	7.53E+07
146.7066496	6.03E+07
146.7433308	4.47E+07
146.7800212	4.79E+07
146.8167207	5.99E+07
146.8534294	7.17E+07
146.8901474	8.20E+07
146.9268744	7.86E+07
146.9636107	6.96E+07
147.0003562	6.05E+07
147.0371108	6.20E+07
147.0738747	7.42E+07
147.1106477	8.39E+07
147.1474299	8.02E+07
147.1842213	7.14E+07
147.2210219	7.10E+07
147.2578318	7.41E+07
147.2946508	7.30E+07
147.331479	7.59E+07
147.3683165	7.45E+07
147.4051631	6.39E+07
147.442019	5.50E+07
147.478884	5.86E+07
147.5157583	6.94E+07
147.5526418	6.91E+07
147.5895346	6.83E+07
147.6264365	7.82E+07
147.6633477	8.23E+07
147.7002681	7.88E+07
147.7371978	7.02E+07
147.7741367	6.52E+07
147.8110848	6.40E+07
147.8480421	7.21E+07
147.8850087	8.40E+07
147.9219846	8.76E+07
147.9589697	8.64E+07
147.995964	8.61E+07
148.0329676	8.47E+07
148.0699804	7.20E+07
148.1070025	5.94E+07
148.1440338	6.14E+07
148.1810744	6.95E+07
148.2181243	7.74E+07
148.2551834	7.40E+07
148.2922518	6.11E+07
148.3293295	5.75E+07
148.3664164	6.68E+07
148.4035126	7.92E+07
148.4406181	8.48E+07
148.4777328	7.13E+07
148.5148569	5.68E+07
148.5519902	6.61E+07
148.5891328	8.37E+07
148.6262847	8.42E+07
148.6634459	8.16E+07
148.7006163	8.12E+07
148.7377961	8.11E+07
148.7749852	8.61E+07
148.8121835	8.67E+07
148.8493912	8.78E+07
148.8866081	8.78E+07
148.9238344	8.52E+07
148.96107	8.72E+07
148.9983149	8.75E+07
149.0355691	8.73E+07
149.0728326	8.80E+07
149.1101054	8.97E+07
149.1473876	8.72E+07
149.184679	8.34E+07
149.2219798	7.12E+07
149.2592899	4.98E+07
149.2966094	5.34E+07
149.3339382	7.14E+07
149.3712763	7.90E+07
149.4086237	7.48E+07
149.4459805	6.06E+07
149.4833467	6.56E+07
149.5207221	8.59E+07
149.5581069	9.32E+07
149.5955011	9.20E+07
149.6329046	8.55E+07
149.6703175	8.36E+07
149.7077397	8.86E+07
149.7451713	9.44E+07
149.7826122	9.66E+07
149.8200625	9.38E+07
149.8575222	8.94E+07
149.8949912	8.81E+07
149.9324696	8.95E+07
149.9699574	9.23E+07
150.0074545	8.89E+07
150.044961	8.17E+07
150.0824769	8.30E+07
150.1200022	8.74E+07
150.1575368	8.69E+07
150.1950809	8.14E+07
150.2326343	8.52E+07
150.2701971	9.01E+07
150.3077693	9.11E+07
150.3453509	9.46E+07
150.3829419	9.45E+07
150.4205423	9.10E+07
150.4581521	9.23E+07
